_id,id,gen,edad,ocup,cp,len_cp
ObjectId("5df8c466c17bff0219cf990d"),297,M,18,2,97211,5
ObjectId("5df8c466c17bff0219cf990e"),298,F,18,4,19010,5
ObjectId("5df8c466c17bff0219cf990f"),299,M,25,12,97370,5
ObjectId("5df8c466c17bff0219cf9910"),300,M,25,7,78664,5
ObjectId("5df8c466c17bff0219cf9911"),301,M,18,4,61820,5
ObjectId("5df8c466c17bff0219cf9912"),302,M,18,4,04901,5
ObjectId("5df8c466c17bff0219cf9913"),303,M,25,7,20006,5
ObjectId("5df8c466c17bff0219cf9914"),304,M,25,0,55414,5
ObjectId("5df8c466c17bff0219cf9915"),305,F,18,0,55414,5
ObjectId("5df8c466c17bff0219cf9916"),306,M,18,0,53051,5
ObjectId("5df8c466c17bff0219cf9917"),307,M,50,16,90027,5
ObjectId("5df8c466c17bff0219cf9918"),308,M,25,2,10025,5
ObjectId("5df8c466c17bff0219cf9919"),309,M,25,4,16801,5
ObjectId("5df8c466c17bff0219cf991a"),310,F,18,4,31207,5
ObjectId("5df8c466c17bff0219cf991b"),311,M,18,4,31201,5
ObjectId("5df8c466c17bff0219cf991c"),312,F,50,2,22207,5
ObjectId("5df8c466c17bff0219cf991d"),313,F,18,4,02138,5
ObjectId("5df8c466c17bff0219cf991e"),314,F,56,9,46911,5
ObjectId("5df8c466c17bff0219cf991f"),315,F,56,1,55105,5
ObjectId("5df8c466c17bff0219cf9920"),316,M,56,13,90740,5
ObjectId("5df8c466c17bff0219cf9921"),317,M,35,7,38555,5
ObjectId("5df8c466c17bff0219cf9922"),318,F,56,13,55104,5
ObjectId("5df8c466c17bff0219cf9923"),319,F,50,6,33436,5
ObjectId("5df8c466c17bff0219cf9924"),320,M,35,6,99516,5
ObjectId("5df8c466c17bff0219cf9925"),321,M,18,4,55128,5
ObjectId("5df8c466c17bff0219cf9926"),322,M,56,17,55117,5
ObjectId("5df8c466c17bff0219cf9927"),323,M,45,12,53716,5
ObjectId("5df8c466c17bff0219cf9928"),324,M,35,17,55106,5
ObjectId("5df8c466c17bff0219cf9929"),325,F,50,3,55112,5
ObjectId("5df8c466c17bff0219cf992a"),326,M,50,11,25302,5
ObjectId("5df8c466c17bff0219cf992b"),327,M,35,18,55448,5
ObjectId("5df8c466c17bff0219cf992c"),328,M,35,12,80401,5
ObjectId("5df8c466c17bff0219cf992d"),329,M,35,7,02115,5
ObjectId("5df8c466c17bff0219cf992e"),330,M,56,7,92065,5
ObjectId("5df8c466c17bff0219cf992f"),331,M,25,7,55902,5
ObjectId("5df8c466c17bff0219cf9930"),332,M,50,1,55109,5
ObjectId("5df8c466c17bff0219cf9931"),333,M,35,2,55410,5
ObjectId("5df8c466c17bff0219cf9932"),334,F,56,2,55113,5
ObjectId("5df8c466c17bff0219cf9933"),335,M,35,18,55434,5
ObjectId("5df8c466c17bff0219cf9934"),336,M,18,0,98765,5
ObjectId("5df8c466c17bff0219cf9935"),337,M,18,19,80205,5
ObjectId("5df8c466c17bff0219cf9936"),338,M,35,7,55116,5
ObjectId("5df8c466c17bff0219cf9937"),339,M,50,7,80207,5
ObjectId("5df8c466c17bff0219cf9938"),340,F,25,3,28001,5
ObjectId("5df8c466c17bff0219cf9939"),341,F,56,13,92119,5
ObjectId("5df8c466c17bff0219cf993a"),342,M,18,12,55076,5
ObjectId("5df8c466c17bff0219cf993b"),343,F,35,3,55127,5
ObjectId("5df8c466c17bff0219cf993c"),344,M,35,14,75034,5
ObjectId("5df8c466c17bff0219cf993d"),345,M,25,12,94114,5
ObjectId("5df8c466c17bff0219cf993e"),346,F,25,0,55110,5
ObjectId("5df8c466c17bff0219cf993f"),347,F,56,1,55305,5
ObjectId("5df8c466c17bff0219cf9940"),348,M,50,7,55110,5
ObjectId("5df8c466c17bff0219cf9941"),349,M,1,10,08035,5
ObjectId("5df8c466c17bff0219cf9942"),350,M,45,20,08035,5
ObjectId("5df8c466c17bff0219cf9943"),351,M,18,4,55105,5
ObjectId("5df8c466c17bff0219cf9944"),352,M,18,4,60115,5
ObjectId("5df8c466c17bff0219cf9945"),353,F,35,7,92625,5
ObjectId("5df8c466c17bff0219cf9946"),354,M,35,1,55117,5
ObjectId("5df8c466c17bff0219cf9947"),355,M,18,3,55107,5
ObjectId("5df8c466c17bff0219cf9948"),356,M,56,20,55101,5
ObjectId("5df8c466c17bff0219cf9949"),357,M,18,0,98103,5
ObjectId("5df8c466c17bff0219cf994a"),358,F,56,1,20815,5
ObjectId("5df8c466c17bff0219cf994b"),359,M,25,17,55128,5
ObjectId("5df8c466c17bff0219cf994c"),360,M,35,17,28208,5
ObjectId("5df8c466c17bff0219cf994d"),361,F,25,14,94115,5
ObjectId("5df8c466c17bff0219cf994e"),362,M,35,20,55407,5
ObjectId("5df8c466c17bff0219cf994f"),363,M,18,10,55419,5
ObjectId("5df8c466c17bff0219cf9950"),364,F,35,1,46815,5
ObjectId("5df8c466c17bff0219cf9951"),365,F,18,4,02138,5
ObjectId("5df8c466c17bff0219cf9952"),366,M,50,15,55126,5
ObjectId("5df8c466c17bff0219cf9953"),367,M,50,12,55421,5
ObjectId("5df8c466c17bff0219cf9954"),368,M,25,0,90293,5
ObjectId("5df8c466c17bff0219cf9955"),369,M,35,1,55110,5
ObjectId("5df8c466c17bff0219cf9956"),370,M,18,17,22304,5
ObjectId("5df8c466c17bff0219cf9957"),371,M,18,4,02141,5
ObjectId("5df8c466c17bff0219cf9958"),372,F,18,4,72227,5
ObjectId("5df8c466c17bff0219cf9959"),373,F,25,2,55347,5
ObjectId("5df8c466c17bff0219cf995a"),374,F,35,14,55346,5
ObjectId("5df8c466c17bff0219cf995b"),375,M,25,2,55106,5
ObjectId("5df8c466c17bff0219cf995c"),376,M,35,1,80026,5
ObjectId("5df8c466c17bff0219cf995d"),377,M,25,17,55418,5
ObjectId("5df8c466c17bff0219cf995e"),378,F,18,0,55105,5
ObjectId("5df8c466c17bff0219cf995f"),379,F,35,1,54822,5
ObjectId("5df8c466c17bff0219cf9960"),380,M,25,2,92024,5
ObjectId("5df8c466c17bff0219cf9961"),381,M,35,17,89015,5
ObjectId("5df8c466c17bff0219cf9962"),382,F,35,20,66205,5
ObjectId("5df8c466c17bff0219cf9963"),383,F,25,7,78757,5
ObjectId("5df8c466c17bff0219cf9964"),384,M,25,11,55075,5
ObjectId("5df8c466c17bff0219cf9965"),385,M,25,6,68131,5
ObjectId("5df8c466c17bff0219cf9966"),386,M,25,0,55408,5
ObjectId("5df8c466c17bff0219cf9967"),387,F,35,7,55111,5
ObjectId("5df8c466c17bff0219cf9968"),388,F,25,0,10021,5
ObjectId("5df8c466c17bff0219cf9969"),389,M,25,6,68128,5
ObjectId("5df8c466c17bff0219cf996a"),390,M,25,4,55405,5
ObjectId("5df8c466c17bff0219cf996b"),391,M,45,11,22122,5
ObjectId("5df8c466c17bff0219cf996c"),392,M,18,7,20037,5
ObjectId("5df8c466c17bff0219cf996d"),393,M,35,17,55402,5
ObjectId("5df8c466c17bff0219cf996e"),394,M,18,0,55013,5
ObjectId("5df8c466c17bff0219cf996f"),395,M,18,5,55104,5
ObjectId("5df8c466c17bff0219cf9970"),396,M,25,1,56187,5
ObjectId("5df8c466c17bff0219cf9971"),397,M,35,17,22124,5
ObjectId("5df8c466c17bff0219cf9972"),398,M,25,17,55454,5
ObjectId("5df8c466c17bff0219cf9973"),399,F,35,6,55128,5
ObjectId("5df8c466c17bff0219cf9974"),400,F,18,3,55422,5
ObjectId("5df8c466c17bff0219cf9975"),401,M,18,0,55129,5
ObjectId("5df8c466c17bff0219cf9976"),402,M,25,11,55427,5
ObjectId("5df8c466c17bff0219cf9977"),403,M,18,4,02138,5
ObjectId("5df8c466c17bff0219cf9978"),404,M,18,4,10128,5
ObjectId("5df8c466c17bff0219cf9979"),405,M,56,1,13077,5
ObjectId("5df8c466c17bff0219cf997a"),406,M,25,20,55105,5
ObjectId("5df8c466c17bff0219cf997b"),407,M,18,17,89503,5
ObjectId("5df8c466c17bff0219cf997c"),408,M,25,11,02143,5
ObjectId("5df8c466c17bff0219cf997d"),409,M,18,12,55122,5
ObjectId("5df8c466c17bff0219cf997e"),410,F,25,1,55417,5
ObjectId("5df8c466c17bff0219cf997f"),411,F,45,1,43214,5
ObjectId("5df8c466c17bff0219cf9980"),412,M,35,15,55117,5
ObjectId("5df8c466c17bff0219cf9981"),413,M,25,11,55409,5
ObjectId("5df8c466c17bff0219cf9982"),414,M,25,0,55317,5
ObjectId("5df8c466c17bff0219cf9983"),415,F,35,0,55406,5
ObjectId("5df8c466c17bff0219cf9984"),416,M,45,14,55076,5
ObjectId("5df8c466c17bff0219cf9985"),417,F,25,0,50613,5
ObjectId("5df8c466c17bff0219cf9986"),418,F,25,3,54016,5
ObjectId("5df8c466c17bff0219cf9987"),419,M,18,3,55422,5
ObjectId("5df8c466c17bff0219cf9988"),420,M,35,1,55406,5
ObjectId("5df8c466c17bff0219cf9989"),421,F,45,3,55125,5
ObjectId("5df8c466c17bff0219cf998a"),422,M,56,17,55104,5
ObjectId("5df8c466c17bff0219cf998b"),423,M,18,4,55455,5
ObjectId("5df8c466c17bff0219cf998c"),424,M,25,17,55112,5
ObjectId("5df8c466c17bff0219cf998d"),425,M,25,12,55303,5
ObjectId("5df8c466c17bff0219cf998e"),426,M,18,4,55455,5
ObjectId("5df8c466c17bff0219cf998f"),427,M,35,12,55104,5
ObjectId("5df8c466c17bff0219cf9990"),428,F,18,4,55455,5
ObjectId("5df8c466c17bff0219cf9991"),429,M,18,0,54901,5
ObjectId("5df8c466c17bff0219cf9992"),430,F,18,10,55306,5
ObjectId("5df8c466c17bff0219cf9993"),431,M,18,10,55303,5
ObjectId("5df8c466c17bff0219cf9994"),432,M,45,16,55306,5
ObjectId("5df8c466c17bff0219cf9995"),433,M,50,6,55115,5
ObjectId("5df8c466c17bff0219cf9996"),434,F,45,3,98155,5
ObjectId("5df8c466c17bff0219cf9997"),435,M,25,7,55125,5
ObjectId("5df8c466c17bff0219cf9998"),436,M,18,4,43023,5
ObjectId("5df8c466c17bff0219cf9999"),437,M,35,17,55030,5
ObjectId("5df8c466c17bff0219cf999a"),438,M,18,11,53705,5
ObjectId("5df8c466c17bff0219cf999b"),439,M,35,14,55129,5
ObjectId("5df8c466c17bff0219cf999c"),440,M,56,1,32940,5
ObjectId("5df8c466c17bff0219cf999d"),441,M,35,1,55127,5
ObjectId("5df8c466c17bff0219cf999e"),442,M,25,1,55105,5
ObjectId("5df8c466c17bff0219cf999f"),443,M,25,3,55421,5
ObjectId("5df8c466c17bff0219cf99a0"),444,M,56,0,55108,5
ObjectId("5df8c466c17bff0219cf99a1"),445,M,45,12,55117,5
ObjectId("5df8c466c17bff0219cf99a2"),446,F,50,0,55042,5
ObjectId("5df8c466c17bff0219cf99a3"),447,F,45,11,55105,5
ObjectId("5df8c466c17bff0219cf99a4"),448,M,25,17,80123,5
ObjectId("5df8c466c17bff0219cf99a5"),449,M,25,7,85037,5
ObjectId("5df8c466c17bff0219cf99a6"),450,M,45,1,24523,5
ObjectId("5df8c466c17bff0219cf99a7"),451,M,56,13,54720,5
ObjectId("5df8c466c17bff0219cf99a8"),452,M,50,17,55117,5
ObjectId("5df8c466c17bff0219cf99a9"),453,M,18,4,55102,5
ObjectId("5df8c466c17bff0219cf99aa"),454,M,25,20,55092,5
ObjectId("5df8c466c17bff0219cf99ab"),455,F,35,2,55113,5
ObjectId("5df8c466c17bff0219cf99ac"),456,M,35,0,55105,5
ObjectId("5df8c466c17bff0219cf99ad"),457,M,18,4,54703,5
ObjectId("5df8c466c17bff0219cf99af"),459,F,18,4,55105,5
ObjectId("5df8c466c17bff0219cf99b0"),460,M,45,18,55313,5
ObjectId("5df8c466c17bff0219cf99b1"),461,M,50,7,55075,5
ObjectId("5df8c466c17bff0219cf99b2"),462,M,18,16,55416,5
ObjectId("5df8c466c17bff0219cf99b3"),463,M,25,7,55105,5
ObjectId("5df8c466c17bff0219cf99b4"),464,F,18,4,55455,5
ObjectId("5df8c466c17bff0219cf99b5"),465,M,18,19,94523,5
ObjectId("5df8c466c17bff0219cf99b6"),466,M,25,5,55405,5
ObjectId("5df8c466c17bff0219cf99b7"),467,F,35,3,55075,5
ObjectId("5df8c466c17bff0219cf99b8"),468,F,1,10,55082,5
ObjectId("5df8c466c17bff0219cf99b9"),469,M,35,6,55122,5
ObjectId("5df8c466c17bff0219cf99ba"),470,F,1,10,55068,5
ObjectId("5df8c466c17bff0219cf99bb"),471,M,35,7,08904,5
ObjectId("5df8c466c17bff0219cf99bc"),472,M,35,0,55418,5
ObjectId("5df8c466c17bff0219cf99bd"),473,F,18,4,55112,5
ObjectId("5df8c466c17bff0219cf99be"),474,M,25,17,92126,5
ObjectId("5df8c466c17bff0219cf99bf"),475,F,25,2,55421,5
ObjectId("5df8c466c17bff0219cf99c0"),476,M,35,0,55127,5
ObjectId("5df8c466c17bff0219cf99c1"),477,M,35,14,55410,5
ObjectId("5df8c466c17bff0219cf99c2"),478,M,50,16,55113,5
ObjectId("5df8c466c17bff0219cf99c3"),479,M,25,12,55042,5
ObjectId("5df8c466c17bff0219cf99c4"),480,F,18,4,55422,5
ObjectId("5df8c466c17bff0219cf99c5"),481,M,45,7,55115,5
ObjectId("5df8c466c17bff0219cf99c6"),482,M,25,14,55305,5
ObjectId("5df8c466c17bff0219cf99c7"),483,M,18,12,55105,5
ObjectId("5df8c466c17bff0219cf99c8"),484,F,1,10,55104,5
ObjectId("5df8c466c17bff0219cf99c9"),485,M,56,7,55042,5
ObjectId("5df8c466c17bff0219cf99ca"),486,M,56,0,91367,5
ObjectId("5df8c466c17bff0219cf99cb"),487,F,35,17,55082,5
ObjectId("5df8c466c17bff0219cf99cc"),488,M,25,12,55107,5
ObjectId("5df8c466c17bff0219cf99cd"),489,M,18,4,55455,5
ObjectId("5df8c466c17bff0219cf99ce"),490,M,1,10,55345,5
ObjectId("5df8c466c17bff0219cf99cf"),491,M,18,4,56043,5
ObjectId("5df8c466c17bff0219cf99d0"),492,M,25,12,55112,5
ObjectId("5df8c466c17bff0219cf99d1"),493,M,50,7,55016,5
ObjectId("5df8c466c17bff0219cf99d2"),494,F,35,0,17870,5
ObjectId("5df8c466c17bff0219cf99d3"),495,M,18,10,55421,5
ObjectId("5df8c466c17bff0219cf99d4"),496,M,18,4,55455,5
ObjectId("5df8c466c17bff0219cf99d5"),497,F,25,17,55412,5
ObjectId("5df8c466c17bff0219cf99d6"),498,M,35,17,55113,5
ObjectId("5df8c466c17bff0219cf99d7"),499,F,25,1,55108,5
ObjectId("5df8c466c17bff0219cf99d8"),500,F,18,2,55105,5
ObjectId("5df8c466c17bff0219cf99d9"),501,M,25,2,55372,5
ObjectId("5df8c466c17bff0219cf99da"),502,M,35,6,55126,5
ObjectId("5df8c466c17bff0219cf99db"),503,M,35,11,73120,5
ObjectId("5df8c466c17bff0219cf99dc"),504,M,25,2,17003,5
ObjectId("5df8c466c17bff0219cf99dd"),505,M,35,17,37815,5
ObjectId("5df8c466c17bff0219cf99df"),507,F,25,0,55405,5
ObjectId("5df8c466c17bff0219cf99e0"),508,M,25,12,55418,5
ObjectId("5df8c466c17bff0219cf99e1"),509,M,25,2,55125,5
ObjectId("5df8c466c17bff0219cf99e2"),510,M,18,12,55109,5
ObjectId("5df8c466c17bff0219cf99e3"),511,F,45,4,15232,5
ObjectId("5df8c466c17bff0219cf99e4"),512,M,35,0,55379,5
ObjectId("5df8c466c17bff0219cf99e5"),513,M,25,0,55119,5
ObjectId("5df8c466c17bff0219cf99e6"),514,M,25,2,55113,5
ObjectId("5df8c466c17bff0219cf99e7"),515,M,25,1,55406,5
ObjectId("5df8c466c17bff0219cf99e8"),516,F,56,14,55033,5
ObjectId("5df8c466c17bff0219cf99e9"),517,F,25,14,55408,5
ObjectId("5df8c466c17bff0219cf99ea"),518,F,35,12,75240,5
ObjectId("5df8c466c17bff0219cf99eb"),519,F,35,14,55038,5
ObjectId("5df8c466c17bff0219cf99ec"),520,F,35,20,55104,5
ObjectId("5df8c466c17bff0219cf99ed"),521,M,56,7,55105,5
ObjectId("5df8c466c17bff0219cf99ee"),522,M,25,12,55124,5
ObjectId("5df8c466c17bff0219cf99ef"),523,M,50,7,55105,5
ObjectId("5df8c466c17bff0219cf99f0"),524,M,18,0,91320,5
ObjectId("5df8c466c17bff0219cf99f1"),525,M,35,6,19027,5
ObjectId("5df8c466c17bff0219cf99f2"),526,M,45,17,94806,5
ObjectId("5df8c466c17bff0219cf99f3"),527,F,25,2,11201,5
ObjectId("5df8c466c17bff0219cf99f4"),528,F,18,17,83843,5
ObjectId("5df8c466c17bff0219cf99f5"),529,M,35,12,92009,5
ObjectId("5df8c466c17bff0219cf99f6"),530,M,25,2,10019,5
ObjectId("5df8c466c17bff0219cf99f7"),531,F,18,14,22206,5
ObjectId("5df8c466c17bff0219cf99f8"),532,M,25,7,94301,5
ObjectId("5df8c466c17bff0219cf99f9"),533,M,25,12,27514,5
ObjectId("5df8c466c17bff0219cf99fa"),534,M,25,15,55902,5
ObjectId("5df8c466c17bff0219cf99fb"),535,M,35,6,95370,5
ObjectId("5df8c466c17bff0219cf99fc"),536,M,25,20,01267,5
ObjectId("5df8c466c17bff0219cf99fd"),537,M,45,14,07704,5
ObjectId("5df8c466c17bff0219cf99fe"),538,M,56,16,95407,5
ObjectId("5df8c466c17bff0219cf99ff"),539,M,25,2,55103,5
ObjectId("5df8c466c17bff0219cf9a00"),540,M,18,1,15213,5
ObjectId("5df8c466c17bff0219cf9a02"),542,M,18,4,78705,5
ObjectId("5df8c466c17bff0219cf9a03"),543,M,25,5,55057,5
ObjectId("5df8c466c17bff0219cf9a04"),544,M,35,12,94538,5
ObjectId("5df8c466c17bff0219cf9a05"),545,M,35,17,01890,5
ObjectId("5df8c466c17bff0219cf9a06"),546,F,25,0,37211,5
ObjectId("5df8c466c17bff0219cf9a07"),547,M,35,12,76109,5
ObjectId("5df8c466c17bff0219cf9a08"),548,F,35,16,96860,5
ObjectId("5df8c466c17bff0219cf9a09"),549,M,25,6,53217,5
ObjectId("5df8c466c17bff0219cf9a0a"),550,M,45,8,21559,5
ObjectId("5df8c466c17bff0219cf9a0b"),551,M,35,20,55116,5
ObjectId("5df8c466c17bff0219cf9a0c"),552,M,50,18,23456,5
ObjectId("5df8c466c17bff0219cf9a0d"),553,M,25,2,94131,5
ObjectId("5df8c466c17bff0219cf9a0e"),554,M,25,12,94086,5
ObjectId("5df8c466c17bff0219cf9a0f"),555,M,18,4,53213,5
ObjectId("5df8c466c17bff0219cf9a10"),556,F,25,9,37221,5
ObjectId("5df8c466c17bff0219cf9a11"),557,M,56,1,30030,5
ObjectId("5df8c466c17bff0219cf9a12"),558,M,35,20,55108,5
ObjectId("5df8c466c17bff0219cf9a13"),559,F,25,7,60422,5
ObjectId("5df8c466c17bff0219cf9a14"),560,M,45,15,81335,5
ObjectId("5df8c466c17bff0219cf9a15"),561,F,18,14,64060,5
ObjectId("5df8c466c17bff0219cf9a16"),562,M,35,20,48083,5
ObjectId("5df8c466c17bff0219cf9a17"),563,M,25,4,53703,5
ObjectId("5df8c466c17bff0219cf9a18"),564,M,45,1,49419,5
ObjectId("5df8c466c17bff0219cf9a19"),565,M,25,16,45242,5
ObjectId("5df8c466c17bff0219cf9a1a"),566,M,25,17,92122,5
ObjectId("5df8c466c17bff0219cf9a1c"),568,F,50,17,19716,5
ObjectId("5df8c466c17bff0219cf9a1d"),569,F,18,4,97339,5
ObjectId("5df8c466c17bff0219cf9a1e"),570,M,25,4,33314,5
ObjectId("5df8c466c17bff0219cf9a1f"),571,M,50,5,95401,5
ObjectId("5df8c466c17bff0219cf9a20"),572,M,18,4,61801,5
ObjectId("5df8c466c17bff0219cf9a21"),573,F,35,2,98119,5
ObjectId("5df8c466c17bff0219cf9a22"),574,M,25,19,90214,5
ObjectId("5df8c466c17bff0219cf9a23"),575,M,25,12,92130,5
ObjectId("5df8c466c17bff0219cf9a24"),576,F,45,15,20910,5
ObjectId("5df8c466c17bff0219cf9a25"),577,M,35,0,02115,5
ObjectId("5df8c466c17bff0219cf9a26"),578,M,18,17,90064,5
ObjectId("5df8c466c17bff0219cf9a27"),579,M,25,5,32839,5
ObjectId("5df8c466c17bff0219cf9a28"),580,M,1,10,08534,5
ObjectId("5df8c466c17bff0219cf9a29"),581,M,50,14,73543,5
ObjectId("5df8c466c17bff0219cf9a2a"),582,M,18,4,67042,5
ObjectId("5df8c466c17bff0219cf9a2b"),583,F,25,0,48067,5
ObjectId("5df8c466c17bff0219cf9a2c"),584,F,25,0,94403,5
ObjectId("5df8c466c17bff0219cf9a2d"),585,M,18,1,53703,5
ObjectId("5df8c466c17bff0219cf9a2e"),586,M,35,14,53092,5
ObjectId("5df8c466c17bff0219cf9a2f"),587,M,25,20,92649,5
ObjectId("5df8c466c17bff0219cf9a30"),588,F,25,11,23220,5
ObjectId("5df8c466c17bff0219cf9a31"),589,M,18,2,90210,5
ObjectId("5df8c466c17bff0219cf9a32"),590,F,35,6,98032,5
ObjectId("5df8c466c17bff0219cf9a33"),591,M,25,0,76201,5
ObjectId("5df8c466c17bff0219cf9a34"),592,M,18,0,92103,5
ObjectId("5df8c466c17bff0219cf9a35"),593,F,50,1,91711,5
ObjectId("5df8c466c17bff0219cf9a36"),594,F,56,13,60076,5
ObjectId("5df8c466c17bff0219cf9a37"),595,M,25,7,10019,5
ObjectId("5df8c466c17bff0219cf9a38"),596,F,25,1,01950,5
ObjectId("5df8c466c17bff0219cf9a39"),597,M,35,12,80206,5
ObjectId("5df8c466c17bff0219cf9a3a"),598,M,35,7,95476,5
ObjectId("5df8c466c17bff0219cf9a3b"),599,M,50,6,53711,5
ObjectId("5df8c466c17bff0219cf9a3c"),600,M,35,17,66209,5
ObjectId("5df8c466c17bff0219cf9a3d"),601,F,18,20,06320,5
ObjectId("5df8c466c17bff0219cf9a3e"),602,F,56,6,14612,5
ObjectId("5df8c466c17bff0219cf9a3f"),603,F,25,6,32256,5
ObjectId("5df8c466c17bff0219cf9a40"),604,M,45,17,32256,5
ObjectId("5df8c466c17bff0219cf9a41"),605,F,18,4,44425,5
ObjectId("5df8c466c17bff0219cf9a42"),606,F,1,10,49507,5
ObjectId("5df8c466c17bff0219cf9a43"),607,M,25,0,43614,5
ObjectId("5df8c466c17bff0219cf9a44"),608,M,18,4,18011,5
ObjectId("5df8c466c17bff0219cf9a45"),609,M,25,7,10012,5
ObjectId("5df8c466c17bff0219cf9a46"),610,M,25,4,77025,5
ObjectId("5df8c466c17bff0219cf9a47"),611,M,35,0,20715,5
ObjectId("5df8c466c17bff0219cf9a48"),612,M,50,7,95020,5
ObjectId("5df8c466c17bff0219cf9a49"),613,M,35,20,10562,5
ObjectId("5df8c466c17bff0219cf9a4a"),614,M,35,1,90024,5
ObjectId("5df8c466c17bff0219cf9a4b"),615,M,50,17,32951,5
ObjectId("5df8c466c17bff0219cf9a4c"),616,M,25,7,94115,5
ObjectId("5df8c466c17bff0219cf9a4d"),617,F,25,7,92117,5
ObjectId("5df8c466c17bff0219cf9a4e"),618,M,25,0,74105,5
ObjectId("5df8c466c17bff0219cf9a4f"),619,F,18,1,94706,5
ObjectId("5df8c466c17bff0219cf9a50"),620,M,18,0,13210,5
ObjectId("5df8c466c17bff0219cf9a51"),621,M,18,4,93560,5
ObjectId("5df8c466c17bff0219cf9a52"),622,M,25,0,92612,5
ObjectId("5df8c466c17bff0219cf9a53"),623,M,25,17,60555,5
ObjectId("5df8c466c17bff0219cf9a54"),624,M,25,1,75207,5
ObjectId("5df8c466c17bff0219cf9a55"),625,F,35,12,44106,5
ObjectId("5df8c466c17bff0219cf9a56"),626,M,18,4,77005,5
ObjectId("5df8c466c17bff0219cf9a57"),627,M,50,2,97210,5
ObjectId("5df8c466c17bff0219cf9a58"),628,F,35,0,20715,5
ObjectId("5df8c466c17bff0219cf9a59"),629,F,1,10,48154,5
ObjectId("5df8c466c17bff0219cf9a5a"),630,F,35,14,80525,5
ObjectId("5df8c466c17bff0219cf9a5b"),631,M,35,17,28601,5
ObjectId("5df8c466c17bff0219cf9a5c"),632,M,45,17,07649,5
ObjectId("5df8c466c17bff0219cf9a5d"),633,M,25,17,94131,5
ObjectId("5df8c466c17bff0219cf9a5e"),634,F,1,10,49512,5
ObjectId("5df8c466c17bff0219cf9a5f"),635,M,56,17,33785,5
ObjectId("5df8c466c17bff0219cf9a60"),636,M,18,20,92055,5
ObjectId("5df8c466c17bff0219cf9a61"),637,M,35,12,97132,5
ObjectId("5df8c466c17bff0219cf9a62"),638,M,25,6,77584,5
ObjectId("5df8c466c17bff0219cf9a63"),639,M,45,17,85202,5
ObjectId("5df8c466c17bff0219cf9a64"),640,M,18,4,47406,5
ObjectId("5df8c466c17bff0219cf9a65"),641,F,35,0,55116,5
ObjectId("5df8c466c17bff0219cf9a66"),642,F,35,1,78155,5
ObjectId("5df8c466c17bff0219cf9a67"),643,M,25,2,23188,5
ObjectId("5df8c466c17bff0219cf9a68"),644,M,25,20,93704,5
ObjectId("5df8c466c17bff0219cf9a69"),645,M,35,20,11215,5
ObjectId("5df8c466c17bff0219cf9a6a"),646,M,35,7,08505,5
ObjectId("5df8c466c17bff0219cf9a6b"),647,M,35,12,85224,5
ObjectId("5df8c466c17bff0219cf9a6c"),648,F,25,12,94131,5
ObjectId("5df8c466c17bff0219cf9a6d"),649,M,25,4,80526,5
ObjectId("5df8c466c17bff0219cf9a6e"),650,M,25,17,49445,5
ObjectId("5df8c466c17bff0219cf9a6f"),651,M,35,7,20895,5
ObjectId("5df8c466c17bff0219cf9a70"),652,M,18,20,12222,5
ObjectId("5df8c466c17bff0219cf9a71"),653,M,56,13,92660,5
ObjectId("5df8c466c17bff0219cf9a72"),654,M,50,7,75023,5
ObjectId("5df8c466c17bff0219cf9a73"),655,F,25,2,92629,5
ObjectId("5df8c466c17bff0219cf9a74"),656,F,45,16,92106,5
ObjectId("5df8c466c17bff0219cf9a75"),657,F,50,13,34691,5
ObjectId("5df8c466c17bff0219cf9a76"),658,F,25,0,10021,5
ObjectId("5df8c466c17bff0219cf9a77"),659,F,25,0,28134,5
ObjectId("5df8c466c17bff0219cf9a78"),660,M,45,16,70507,5
ObjectId("5df8c466c17bff0219cf9a79"),661,M,45,1,13114,5
ObjectId("5df8c466c17bff0219cf9a7a"),662,M,18,4,99163,5
ObjectId("5df8c466c17bff0219cf9a7b"),663,F,25,7,12345,5
ObjectId("5df8c466c17bff0219cf9a7c"),664,M,35,18,74601,5
ObjectId("5df8c466c17bff0219cf9a7d"),665,M,18,2,13317,5
ObjectId("5df8c466c17bff0219cf9a7e"),666,F,18,0,08540,5
ObjectId("5df8c466c17bff0219cf9a7f"),667,M,25,18,98438,5
ObjectId("5df8c466c17bff0219cf9a80"),668,F,25,3,22042,5
ObjectId("5df8c466c17bff0219cf9a81"),669,M,25,17,30307,5
ObjectId("5df8c466c17bff0219cf9a82"),670,M,25,12,30303,5
ObjectId("5df8c466c17bff0219cf9a83"),671,M,18,4,61761,5
ObjectId("5df8c466c17bff0219cf9a84"),672,M,35,7,46845,5
ObjectId("5df8c466c17bff0219cf9a85"),673,M,25,20,10023,5
ObjectId("5df8c466c17bff0219cf9a86"),674,M,25,17,22042,5
ObjectId("5df8c466c17bff0219cf9a87"),675,M,25,20,02048,5
ObjectId("5df8c466c17bff0219cf9a88"),676,M,18,16,55129,5
ObjectId("5df8c466c17bff0219cf9a89"),677,M,50,2,94122,5
ObjectId("5df8c466c17bff0219cf9a8a"),678,M,25,0,34952,5
ObjectId("5df8c466c17bff0219cf9a8b"),679,M,35,16,29681,5
ObjectId("5df8c466c17bff0219cf9a8c"),680,M,25,12,37013,5
